question_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
210056389708,B,E,E,C,C,C,B,D,D,E,D,E,E,D,E,D,B,C,E,A,C,C,A,A,E,A,D,A,A,E,D,E,A,E,E,E,C,E,D,D,A,C,E,A,C
210055765790,D,A,B,A,E,C,E,C,D,A,C,B,B,A,D,B,B,B,E,A,D,E,C,A,B,A,D,A,A,C,A,B,B,B,A,D,D,B,D,D,C,D,E,A,C
210055304209,A,A,C,C,E,C,C,D,D,B,C,C,B,B,D,B,A,D,A,A,E,E,C,A,C,A,D,A,A,E,E,B,E,A,C,E,A,D,E,D,D,D,E,A,A
210055639839,A,A,C,C,E,B,A,C,D,E,C,B,E,B,A,A,C,E,D,A,C,D,B,E,A,C,D,B,E,A,D,A,A,D,C,B,C,B,D,A,C,C,E,C,E
210055600800,A,B,A,A,E,C,C,C,D,C,C,C,B,E,C,B,B,A,A,D,B,A,A,D,B,A,C,E,E,C,E,B,A,B,D,A,A,E,B,E,E,D,E,A,A
210057953655,D,E,E,D,E,C,C,C,D,C,C,B,B,B,E,B,B,E,A,A,E,E,D,D,A,B,E,A,B,C,E,B,B,E,D,E,C,D,C,D,B,A,B,A,D
210054584756,D,A,E,D,B,A,D,B,A,B,C,B,C,C,C,A,D,A,C,E,A,A,B,A,A,D,*,B,D,D,E,A,A,A,E,*,A,D,A,A,A,D,D,A,E
210057241324,B,E,A,E,B,B,E,D,D,A,D,E,A,E,C,B,C,A,E,B,B,C,E,A,A,A,C,A,E,C,B,B,B,D,A,B,B,C,B,A,D,A,A,B,B
210057686306,A,C,C,C,E,C,E,E,A,A,D,A,E,C,B,C,D,A,A,B,B,D,E,E,D,E,A,A,D,E,D,D,E,A,D,B,B,E,C,D,A,A,B,C,C
210055150840,B,B,E,D,A,C,C,A,D,C,C,E,B,B,D,B,C,C,A,A,D,E,C,C,B,A,E,D,B,D,E,B,A,E,B,C,E,D,D,D,B,D,E,D,E
210055538387,A,E,C,A,E,B,E,A,A,B,C,C,D,D,D,A,E,E,B,A,B,D,E,B,D,D,C,C,B,A,A,A,E,C,E,B,D,E,C,A,D,D,C,A,D
210054712671,C,D,C,C,B,B,C,D,D,B,D,A,C,B,C,D,D,A,B,A,D,C,B,A,C,D,D,A,C,D,C,B,A,E,D,A,D,D,D,D,D,D,C,D,D
210056765308,E,C,A,B,E,B,E,D,A,B,A,C,D,A,D,A,C,E,B,E,E,D,D,C,C,B,C,D,C,E,A,C,D,B,C,B,A,E,E,A,D,B,A,E,B
210056375877,A,A,A,B,E,C,C,C,D,A,D,A,B,C,D,C,C,E,C,C,B,A,A,B,A,A,D,A,E,B,C,C,D,A,B,D,C,B,A,A,E,B,B,C,A
210055756598,A,A,D,E,E,C,C,D,D,B,D,B,A,A,C,A,B,C,D,E,E,D,C,B,A,D,D,D,D,D,C,D,B,A,E,A,A,A,A,A,A,A,E,E,B
210054975143,E,A,C,C,E,C,B,B,E,D,C,B,A,A,C,E,D,C,E,A,B,D,D,A,C,A,C,E,A,C,B,B,A,C,E,C,D,E,B,C,A,D,C,C,E
210056906604,B,C,D,A,E,E,D,D,C,A,B,D,E,B,C,D,A,B,B,E,B,C,A,B,D,D,B,C,E,E,D,A,C,E,B,C,D,D,A,B,A,B,D,D,C
210057591791,B,C,C,D,D,C,B,B,D,E,D,A,A,A,C,E,A,C,A,D,C,C,E,B,A,C,D,A,E,A,B,E,B,C,A,D,C,D,A,D,C,D,E,A,E
210055700462,B,E,B,A,A,A,D,D,B,A,B,B,C,A,C,A,E,A,E,E,A,E,B,E,A,E,B,E,A,E,C,E,B,D,B,E,C,B,E,C,A,B,E,A,B
210055128322,A,B,C,A,C,E,D,A,E,B,A,A,C,D,D,D,E,E,D,C,E,B,B,B,D,C,C,D,B,C,C,A,A,A,D,E,A,D,C,A,A,B,E,C,A
210055463643,B,D,E,C,D,C,C,C,D,B,C,A,A,A,C,B,B,A,E,A,E,E,C,A,B,A,C,E,E,E,E,B,A,A,B,C,A,E,B,D,E,A,B,A,A
210055327817,A,B,D,C,E,B,C,D,D,A,D,A,B,E,C,B,B,B,A,A,E,E,B,B,D,D,D,A,B,C,B,B,A,E,D,B,A,D,B,D,A,A,A,E,A
210054512756,C,E,E,E,C,E,B,A,E,A,E,D,C,D,C,C,E,E,E,C,B,E,C,A,E,C,B,B,C,A,C,C,E,A,B,C,B,E,D,C,B,E,B,C,D
210056136581,A,E,*,B,A,A,A,D,D,A,B,B,C,A,B,B,B,C,A,D,B,B,C,A,A,D,D,A,B,A,E,E,A,B,C,A,C,B,B,C,A,A,E,A,A
210055979492,B,D,E,D,D,C,C,B,D,A,B,D,B,D,C,D,B,A,E,A,E,E,D,A,E,A,B,A,E,A,B,E,A,A,D,C,D,D,B,A,B,B,E,A,A
210054966503,D,B,E,C,E,C,C,C,D,C,A,E,A,A,D,B,A,E,E,A,D,E,C,D,C,A,C,A,E,E,E,B,E,E,C,E,A,D,B,A,C,D,E,E,A
210055613799,B,D,D,C,D,C,A,B,B,A,C,D,B,A,C,B,B,D,B,A,E,E,C,A,C,A,D,A,B,A,E,E,A,E,D,A,B,E,B,A,B,B,E,B,A
210057712458,C,C,C,B,B,B,A,B,D,E,C,C,C,D,C,C,D,A,B,A,E,C,E,A,D,C,E,A,B,C,C,A,A,C,D,A,A,D,B,D,D,C,C,A,D
210057132318,B,E,A,D,C,A,C,C,C,A,C,B,A,A,A,D,B,C,E,A,B,C,A,C,B,E,A,C,E,A,C,E,A,B,A,B,C,D,*,A,C,B,B,C,C
210057198407,B,E,E,D,D,C,C,B,D,B,D,A,D,C,C,B,A,C,E,A,D,C,E,C,B,A,D,A,E,E,E,D,A,C,D,E,B,D,D,B,B,D,A,A,D
210055114249,E,A,D,B,E,C,C,C,D,A,A,B,B,B,C,B,A,B,B,A,E,B,A,D,C,A,C,E,D,D,A,B,A,B,C,C,A,A,A,A,D,C,E,A,B
210054842363,C,E,C,D,E,B,B,D,E,E,C,A,C,B,A,D,A,A,D,C,B,C,C,A,E,B,C,A,E,B,A,C,E,C,C,A,A,B,B,A,A,D,E,A,A
210054582438,D,E,D,D,C,A,C,C,A,E,C,C,E,D,D,A,A,C,B,C,E,A,C,D,A,C,C,E,E,A,A,B,B,D,E,D,A,B,D,B,D,A,C,A,E
210056396851,A,B,D,E,E,C,C,B,D,A,A,C,E,A,C,C,B,D,A,A,C,C,B,A,B,B,D,A,B,C,C,E,E,D,A,B,D,E,C,A,E,D,B,C,B
210057363707,E,C,E,B,E,E,D,C,A,A,D,C,D,A,E,A,E,E,B,D,A,C,E,B,C,A,E,A,E,E,D,B,A,E,C,E,C,E,A,C,D,D,E,E,C
210055284446,A,B,B,E,E,C,A,B,D,A,C,A,D,B,C,D,E,C,A,A,D,E,E,B,C,A,D,A,E,E,A,B,A,B,E,E,C,D,B,D,D,D,D,E,A
210055814511,A,E,B,C,B,B,C,D,E,C,D,B,E,C,A,A,A,B,C,E,D,E,A,A,B,C,D,A,C,E,B,A,C,D,E,E,D,C,A,C,D,B,E,A,E
210055465476,B,D,E,C,D,C,C,C,B,A,C,C,B,A,C,B,B,D,B,A,E,E,C,A,C,C,E,C,C,A,C,B,A,A,D,E,A,E,B,D,B,A,B,E,A
210056720863,A,B,E,E,D,B,E,B,A,B,D,B,D,E,C,A,A,A,A,E,A,C,B,A,B,D,C,C,B,C,A,E,A,B,A,B,D,E,A,A,A,E,E,E,B
210056770656,A,A,A,A,B,E,A,C,C,D,B,B,E,A,A,C,C,A,A,D,C,A,E,B,B,C,A,C,C,B,B,D,E,A,C,C,A,C,D,A,A,B,A,D,C
210055507906,D,B,C,B,*,B,C,C,D,A,D,B,D,A,B,B,C,B,E,A,D,E,D,C,A,B,C,D,B,D,D,A,B,E,C,D,A,A,D,D,B,B,B,B,D
210054531988,B,D,E,A,D,C,C,C,D,C,C,C,A,B,E,B,B,A,E,A,E,E,C,A,B,A,B,A,C,C,A,B,A,C,E,C,A,E,B,A,B,D,E,A,A
210056684412,A,D,E,D,D,C,B,B,D,D,B,C,B,C,D,C,A,C,A,E,B,E,A,C,B,A,D,A,B,C,C,B,A,C,B,C,C,A,A,D,B,D,B,E,E
210056626034,B,E,E,D,D,C,C,D,D,B,B,A,B,E,A,B,A,C,A,A,B,E,C,A,D,A,A,A,B,E,A,B,A,E,D,C,A,C,B,D,D,A,B,A,B
210057242465,A,A,B,C,B,B,B,B,E,E,C,A,B,C,C,B,A,C,E,D,E,E,E,A,D,D,D,A,E,B,A,E,B,E,E,C,C,B,E,C,A,D,C,*,E
210057078404,A,A,D,E,A,C,C,B,D,B,C,B,B,B,D,E,B,A,E,A,B,D,B,C,A,A,E,A,C,E,E,D,E,B,B,B,A,E,A,C,C,D,C,E,B
210057347720,B,A,B,C,E,C,E,C,D,E,A,D,C,B,A,E,E,A,C,A,A,E,E,E,E,B,C,C,E,A,B,D,A,A,A,A,D,C,E,C,B,E,A,A,C
210054955534,C,D,E,B,A,D,D,D,A,E,C,A,A,C,E,A,E,E,A,D,D,D,B,B,B,D,D,A,B,E,C,A,B,C,A,E,C,A,C,A,D,C,A,A,E
210055782753,A,A,A,C,E,B,C,B,D,E,D,B,B,B,C,B,B,E,C,A,C,E,B,B,B,A,D,A,A,D,E,E,A,E,B,E,E,C,E,B,D,A,A,A,B
210057170712,A,A,B,D,E,B,C,B,D,A,B,A,B,E,C,B,D,E,E,A,B,B,E,E,D,A,E,E,E,C,E,B,D,A,B,A,C,C,C,C,D,D,B,A,E
210057313704,D,E,E,B,D,B,A,B,D,E,A,B,E,D,D,A,D,A,D,B,E,A,E,E,C,D,C,C,E,B,A,E,C,C,A,C,D,D,E,A,D,A,B,C,B
210055139925,A,E,A,B,C,D,D,E,B,B,A,B,C,A,D,E,E,C,E,A,B,B,E,A,A,E,D,A,E,A,C,B,B,B,E,A,C,E,C,D,D,C,A,E,D
210055989530,B,C,D,D,D,E,D,C,D,C,E,B,E,D,B,E,C,E,D,A,D,B,E,B,E,D,D,E,E,E,A,A,A,E,A,E,E,E,E,A,C,D,E,C,A
210055913599,B,C,C,A,C,E,C,A,A,B,A,A,A,E,C,B,A,C,C,E,B,E,C,C,A,D,C,C,E,D,E,E,A,D,E,D,D,C,A,A,C,E,B,A,D
210055799521,C,C,C,E,E,C,E,B,D,C,D,B,B,D,D,C,B,C,A,A,E,A,D,D,C,A,A,B,B,D,A,C,A,C,E,A,D,C,C,A,C,E,C,E,A
210058006091,B,B,C,D,A,A,A,C,A,A,E,B,A,A,A,A,D,C,C,E,D,A,C,E,A,A,C,A,B,E,E,E,A,B,D,B,*,D,A,D,D,E,E,E,C
210054652914,B,C,C,D,D,B,B,D,E,C,E,A,D,E,B,E,A,C,C,D,A,B,E,A,A,C,A,C,B,C,E,B,B,E,E,A,D,E,B,B,B,E,E,A,C
210054625088,A,B,E,A,D,A,D,A,C,D,D,C,E,B,E,D,E,E,C,A,D,E,E,D,A,A,C,D,D,A,A,E,A,C,E,A,D,E,A,C,A,D,C,D,D
210057345707,A,B,D,A,E,C,D,D,D,E,C,C,D,C,C,D,B,A,E,A,D,C,D,E,B,D,A,A,B,C,A,B,A,E,D,E,B,E,B,D,A,D,E,A,A
210056761472,B,D,E,C,C,C,C,B,D,A,C,C,A,B,E,B,B,A,A,A,C,E,A,B,B,A,D,E,C,A,E,D,E,C,D,D,C,C,B,A,C,D,B,E,A
210055677525,A,A,B,A,E,A,C,A,B,C,D,A,C,A,C,C,C,B,B,A,A,D,D,A,B,E,C,E,D,D,E,A,D,A,D,E,C,E,C,D,C,B,A,A,C
210055378960,A,B,E,E,E,D,E,E,C,B,E,A,C,E,E,E,B,E,E,E,E,B,C,E,A,E,C,C,E,B,E,C,B,C,A,E,C,C,D,A,C,D,E,E,E
210054743634,E,B,B,C,E,B,A,B,E,A,D,B,B,C,C,C,C,E,E,A,A,B,A,E,D,D,C,A,.,A,E,D,A,E,C,B,C,D,B,A,D,D,A,C,A
210054557142,B,B,D,A,E,C,C,B,D,A,C,C,A,E,C,B,A,A,C,A,C,E,C,A,B,A,A,A,C,C,E,B,A,A,D,C,D,E,B,D,B,D,B,A,A
210055656218,C,A,A,C,E,B,A,A,C,E,D,B,E,B,C,B,E,E,C,D,A,C,A,E,A,D,D,C,E,E,A,C,E,C,D,A,D,C,E,D,A,C,B,B,C
210055582119,A,A,D,A,E,C,C,C,D,A,C,C,B,B,C,C,D,A,*,A,E,E,D,A,B,D,C,C,B,E,E,A,E,A,C,A,A,E,E,E,C,D,A,C,B
210057004263,B,D,E,C,D,B,C,B,D,A,D,B,B,D,C,C,A,E,A,A,E,D,B,E,B,A,D,E,B,C,E,B,A,C,C,A,A,E,B,C,B,D,B,A,A
210058020856,A,A,D,A,E,C,C,C,D,B,D,B,B,B,C,C,A,C,A,A,E,E,D,A,B,A,C,A,E,C,E,B,E,C,C,C,A,D,B,C,E,D,B,A,A
210055421708,C,B,A,D,E,B,C,D,A,B,C,A,C,E,D,B,A,C,B,C,C,B,B,C,A,D,B,D,E,C,A,C,A,.,B,C,B,D,E,B,A,B,C,B,A
210057592627,C,C,B,C,A,B,D,A,E,B,B,A,D,B,C,E,D,A,C,A,B,C,D,E,B,C,D,E,B,E,A,A,E,C,D,D,C,A,B,D,D,C,A,A,B
210057670421,D,E,B,A,C,B,B,D,E,A,C,B,E,A,E,D,E,B,D,D,B,D,D,C,A,A,D,B,E,B,E,D,B,C,D,B,D,E,C,E,A,B,E,B,E
210055623047,A,A,D,E,B,B,D,B,D,B,D,B,B,C,B,B,B,C,B,D,B,E,A,B,C,A,C,E,B,E,D,A,A,B,A,E,A,D,B,D,C,D,B,A,D
210057095445,E,A,E,C,E,C,C,B,D,A,C,C,B,E,C,B,A,B,B,A,E,E,C,A,B,A,E,A,B,C,E,B,A,C,E,A,A,D,B,D,E,D,B,E,A
210056318515,B,D,C,C,D,C,C,C,D,A,B,B,B,A,C,B,B,B,A,A,D,D,D,A,B,A,E,A,C,C,E,B,A,C,E,A,A,D,A,D,B,D,E,A,A
210056421004,A,A,B,D,E,B,A,B,B,E,C,C,B,A,C,A,D,C,A,A,D,C,E,C,B,A,B,E,A,A,E,B,A,C,D,D,C,D,C,E,D,A,E,B,A
210056354488,A,C,E,C,E,C,A,A,D,E,A,C,D,E,C,B,B,C,E,A,E,C,C,B,B,A,C,A,E,C,A,C,A,E,C,E,C,D,E,A,B,D,E,C,A
210057349871,B,D,D,C,D,C,C,C,D,A,C,A,B,B,C,C,B,C,B,A,E,E,C,B,E,A,C,E,E,E,C,B,A,E,D,E,E,E,B,E,C,D,B,A,D
210055519815,D,D,C,A,D,B,A,A,D,B,B,D,C,C,D,C,B,A,E,A,C,E,E,A,C,A,A,A,E,D,E,D,C,D,D,B,E,D,D,C,B,D,C,D,B
210054485210,E,A,B,B,D,C,B,B,D,E,C,C,A,E,C,C,C,C,B,D,A,A,C,E,D,E,C,B,E,C,C,A,B,C,A,E,B,D,A,D,E,A,B,A,E
210054529887,A,A,B,B,B,B,A,B,D,C,C,A,B,C,C,D,D,D,E,A,E,D,A,A,B,A,C,A,B,C,D,A,D,C,A,E,E,B,B,D,D,B,B,A,C
210055826389,B,D,E,D,D,C,C,C,D,A,C,C,B,E,E,B,D,B,A,A,E,E,A,A,B,A,D,A,A,D,E,E,E,B,E,E,C,C,B,D,B,D,B,A,A
210057061309,E,A,D,D,E,C,B,A,D,B,C,B,B,B,D,D,A,C,C,A,D,C,B,B,B,D,C,C,D,D,A,E,A,B,C,C,B,B,D,D,C,B,B,C,E
210057879716,B,D,E,D,D,C,C,C,D,C,C,D,B,E,C,C,C,C,C,A,E,E,D,B,B,A,B,A,C,D,E,B,E,C,D,E,A,D,B,D,B,E,B,E,B
210055521752,A,B,C,C,A,E,A,D,B,A,C,D,B,A,C,B,A,C,D,A,E,C,E,D,B,A,D,E,A,B,E,A,A,A,D,A,C,D,E,C,C,D,E,C,A
210057330238,B,D,E,C,D,C,C,D,D,C,C,E,D,A,C,B,*,A,B,A,E,E,B,E,B,A,C,A,A,A,A,A,E,A,E,D,C,E,E,D,A,D,E,A,E
210054624274,C,C,B,C,E,C,E,A,D,A,D,A,B,A,C,E,D,A,E,A,C,D,E,E,E,A,D,E,C,C,C,B,A,A,C,E,A,E,A,B,C,C,A,C,E
210056581694,D,D,C,C,D,C,C,B,D,B,C,E,D,C,C,B,B,C,E,A,B,B,B,A,B,D,C,D,E,D,E,B,E,A,D,A,C,D,B,A,C,D,B,A,A
210055588340,B,D,E,C,D,C,C,C,D,A,C,C,B,A,C,B,A,D,E,A,E,E,B,A,B,A,E,A,C,E,A,B,A,E,C,D,A,D,B,D,B,D,B,A,B
210055027716,D,C,E,B,D,C,C,B,D,E,C,B,B,A,C,B,B,A,A,A,E,E,C,A,B,A,C,A,E,C,E,B,A,C,D,D,A,E,B,C,D,D,B,E,A
210055445717,A,A,E,B,E,B,C,C,D,A,B,C,D,E,C,C,B,C,B,A,B,E,D,A,B,A,D,A,E,A,C,D,A,A,A,D,C,C,A,A,B,D,E,A,A
210057140478,A,A,A,B,E,C,A,B,C,A,E,B,D,A,C,E,B,A,A,A,D,B,B,A,D,A,B,A,E,E,C,D,E,C,B,A,A,D,B,D,D,D,B,A,E
210058015571,B,E,E,C,A,C,C,B,D,A,B,B,B,E,C,D,E,A,E,A,D,E,E,D,C,A,B,A,E,E,C,A,A,C,D,A,C,D,A,C,D,E,E,A,A
210057008958,B,D,B,C,B,B,C,C,D,C,B,B,D,C,C,B,C,B,D,A,A,E,D,A,D,A,D,C,E,C,A,A,A,C,D,A,A,D,B,D,B,D,A,A,E
210056299904,E,A,D,B,E,C,C,B,D,C,B,C,A,E,C,B,B,B,E,A,E,E,E,A,C,C,C,A,E,D,E,B,A,E,E,C,A,E,D,D,B,D,B,A,E
210057117398,A,A,D,A,E,B,C,D,D,C,C,B,D,E,C,B,C,B,D,A,E,E,D,A,D,A,C,A,A,D,A,B,A,C,D,E,E,D,B,E,B,D,B,A,E
210057613367,B,D,E,D,D,C,C,C,D,B,C,A,A,D,C,C,B,E,B,A,B,E,D,E,B,A,A,A,C,C,A,B,A,A,D,A,A,E,B,A,A,A,A,E,A
210057030408,A,A,E,C,B,A,B,C,D,C,A,B,D,E,E,B,B,B,B,D,C,B,E,E,B,A,D,B,B,E,E,D,B,A,E,A,D,D,E,A,D,C,E,C,B
210054560782,B,D,A,D,D,C,C,A,D,A,C,A,B,A,C,B,B,C,A,A,C,E,A,A,B,C,B,A,E,C,C,B,A,C,C,E,A,B,D,D,B,A,B,B,E
210056310784,E,A,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
210057700998,C,A,E,A,E,B,E,B,C,D,C,C,E,A,C,A,E,E,D,A,C,E,A,C,B,C,C,D,B,A,A,B,A,B,C,E,C,E,A,D,D,B,E,B,B
210054530438,D,B,A,D,C,C,C,D,D,B,B,A,B,C,C,A,B,A,C,A,E,C,E,E,C,A,D,A,E,C,A,A,A,D,E,D,A,B,B,E,D,D,E,A,D
210054587534,B,A,A,A,E,C,C,C,D,E,C,C,C,C,B,B,B,E,B,A,D,E,D,E,B,B,A,C,E,B,E,D,E,A,D,A,A,E,B,D,B,D,B,A,E
210057606036,A,A,E,E,B,C,B,B,D,A,B,E,A,B,C,B,C,E,E,A,E,E,A,A,A,B,C,C,D,E,E,A,A,A,E,A,C,A,E,A,D,E,E,A,B
210056000433,A,A,D,E,C,B,C,B,D,E,C,C,B,C,D,C,A,E,D,A,A,E,E,E,B,D,C,E,B,B,E,A,A,B,C,D,C,E,A,C,B,D,C,A,A
210056507618,B,E,D,A,D,C,C,D,D,A,C,D,E,B,C,B,B,D,E,A,C,B,C,B,C,A,E,A,A,C,A,B,A,D,E,E,A,D,D,C,B,D,D,A,B
210054969445,B,D,C,C,D,C,C,B,D,B,C,C,B,A,C,B,B,C,A,A,E,E,E,B,B,A,E,E,A,C,E,D,E,E,D,C,A,D,B,D,B,D,B,A,A
210057828302,B,C,E,D,D,C,C,C,D,E,D,B,A,E,D,B,B,E,B,A,D,A,E,A,B,A,C,A,E,E,D,D,E,E,C,E,C,D,A,D,C,C,E,A,D
210055782193,B,D,D,D,*,A,A,D,A,E,C,C,C,D,A,C,C,E,D,C,C,C,E,A,E,D,E,E,A,D,C,A,B,D,C,C,C,A,B,A,E,E,D,E,B
210055264130,A,B,E,C,E,A,E,A,D,B,C,B,D,B,C,E,B,C,A,A,C,E,E,B,A,D,A,A,B,E,B,A,E,C,C,B,C,E,A,C,A,D,B,B,C
210055846005,B,D,E,C,D,C,C,B,D,A,C,A,A,A,C,B,B,A,E,B,C,E,C,A,B,A,B,A,E,C,E,B,E,C,D,C,A,D,B,D,B,D,B,E,A
210056985297,A,A,E,E,E,C,C,C,D,C,C,C,B,A,C,B,B,C,E,A,A,E,D,A,B,A,E,A,E,C,A,B,A,A,C,E,A,D,D,D,D,D,D,A,D
210057537309,E,D,C,D,E,B,C,D,E,D,C,B,A,B,C,E,D,C,B,A,E,E,D,C,B,A,C,*,E,D,C,B,A,B,C,D,E,D,C,B,A,B,C,D,E
210055850321,A,A,C,A,D,C,C,E,D,C,C,B,E,C,D,B,D,A,C,A,B,E,E,A,D,A,A,A,E,E,E,E,E,E,D,A,A,D,B,D,E,D,A,A,E
210057499808,B,D,A,C,D,B,A,E,D,A,C,A,C,B,C,B,B,E,E,A,D,E,D,C,A,B,D,A,B,E,A,D,E,C,D,C,B,E,B,E,A,D,B,A,E
210056852624,B,B,E,C,E,B,C,D,D,A,C,B,A,B,C,B,B,A,D,A,A,C,B,A,C,A,C,A,B,E,A,B,A,C,D,B,A,E,E,D,B,D,B,A,E
210056605443,D,D,C,D,D,C,E,D,E,A,D,B,A,B,A,E,D,A,C,A,B,B,E,A,D,D,A,B,B,C,A,B,A,C,B,B,A,C,C,E,A,D,C,E,A
210055885867,B,D,B,D,D,B,C,C,D,A,B,C,D,A,C,B,C,A,B,A,D,E,B,A,B,E,C,A,E,A,E,B,E,C,C,E,E,D,B,E,A,D,E,A,C
210055394378,E,A,C,C,E,C,C,D,D,E,C,A,C,C,C,C,B,A,E,A,E,E,B,C,B,A,D,C,E,E,A,D,D,C,D,D,D,B,B,D,C,D,A,A,E
210056119009,B,E,E,D,D,C,C,C,D,C,C,B,D,B,C,B,E,E,E,A,E,C,C,B,B,A,D,A,E,C,A,C,D,A,B,E,D,D,C,E,A,D,C,A,B
210054531041,A,E,E,C,E,E,D,C,D,B,E,B,C,B,E,A,A,E,A,C,E,B,A,E,A,A,A,D,B,C,A,A,A,B,E,A,A,C,A,A,D,E,C,D,D
210055597888,B,D,E,B,D,C,C,B,D,B,B,E,C,B,C,D,C,D,D,A,D,E,D,A,B,A,D,A,E,C,A,B,A,E,D,A,C,C,E,C,C,D,E,E,A
210057795392,A,A,D,E,B,B,E,D,D,B,D,A,B,B,D,E,D,D,B,A,E,E,E,A,E,A,E,A,E,C,E,B,A,E,A,B,A,D,B,A,C,B,A,C,B
210057365830,B,D,E,D,A,C,A,C,D,C,D,B,B,A,A,B,B,C,A,A,E,B,D,B,B,A,D,A,E,C,A,E,E,A,E,A,E,D,B,D,E,D,B,D,D
210056440061,B,D,E,C,D,C,C,B,D,C,C,C,B,B,C,B,B,A,E,A,E,E,B,D,B,A,C,A,A,E,C,B,D,B,E,D,A,B,E,C,A,D,B,A,E
210055879945,B,A,B,A,E,B,C,B,D,E,A,A,E,A,E,B,B,A,B,D,B,E,A,C,E,E,E,D,E,A,B,D,C,D,D,C,E,D,*,A,C,B,C,B,D
210056945432,B,A,C,E,B,B,C,A,D,A,B,D,A,C,D,B,E,D,A,B,B,E,E,A,B,A,C,A,C,E,B,B,E,C,E,A,A,C,D,A,E,D,E,A,B
210057884310,B,C,D,A,D,B,A,A,D,A,C,D,E,E,E,C,A,C,B,A,B,D,A,D,A,A,D,A,E,E,B,D,A,C,E,D,A,D,B,A,C,D,A,A,E
210054511633,E,B,E,A,C,C,D,C,D,A,A,A,B,B,A,B,D,A,A,B,D,A,B,A,E,D,B,A,B,C,A,B,A,C,C,B,D,C,D,B,D,E,B,C,B
210055361033,A,E,D,A,B,C,D,B,D,A,A,A,B,E,E,B,B,C,E,A,A,E,E,C,A,A,C,A,E,B,D,B,A,B,D,D,E,E,D,A,A,E,D,A,C
210057142390,A,D,E,C,B,A,B,D,C,E,A,C,E,D,C,D,B,C,D,A,B,B,A,B,E,C,A,E,B,D,C,E,B,D,D,A,D,E,B,A,C,B,E,D,C
210056373157,A,E,B,D,A,B,C,D,A,E,C,A,E,B,C,A,E,A,D,C,A,B,E,B,D,C,B,A,C,E,D,C,B,A,E,C,B,D,A,B,D,C,E,D,B
210056928181,D,E,C,C,B,B,C,B,D,A,D,B,E,A,B,A,A,B,E,A,D,A,D,C,A,A,C,A,E,E,C,A,A,E,A,E,B,E,E,A,A,D,E,C,D
210055826219,A,A,B,E,E,C,C,C,D,C,C,A,B,B,D,B,B,B,A,A,E,E,E,E,B,B,E,E,C,C,E,D,E,B,B,E,A,D,B,E,D,E,E,C,A
210054547577,B,E,E,A,B,E,A,A,B,B,C,A,E,E,C,C,E,A,A,D,C,E,C,A,B,D,C,C,B,B,A,A,B,D,C,D,C,E,C,A,D,D,E,D,E
210054960509,A,B,E,C,E,C,C,C,D,E,D,B,B,B,C,D,A,B,B,A,E,E,D,A,A,B,C,A,E,D,E,B,E,A,E,E,A,D,B,E,B,A,B,E,A
210055380769,D,A,C,D,E,B,A,D,B,E,C,B,D,E,A,B,E,A,B,E,B,E,D,E,B,A,E,B,C,B,D,C,A,D,E,C,A,C,E,B,D,A,E,C,B
210054616419,A,A,C,A,E,C,C,C,D,A,D,A,E,D,C,B,D,A,B,B,B,E,D,E,B,A,E,A,B,C,C,B,E,A,D,B,A,A,D,D,C,E,C,A,E
210054678365,A,C,E,D,B,C,A,B,D,A,C,B,D,A,C,A,D,B,C,B,E,B,C,A,D,C,D,B,A,E,B,B,A,C,C,D,D,A,B,D,D,A,C,B,D
210057000333,B,D,B,C,D,C,C,C,D,A,D,A,B,A,C,B,A,A,B,A,E,E,C,D,B,A,C,A,E,C,E,B,A,A,D,D,A,D,B,A,B,D,B,A,E
210054516753,D,A,B,E,A,B,C,D,B,E,E,D,A,C,C,B,D,A,C,E,A,B,E,B,C,C,D,E,A,D,C,A,E,B,B,B,C,D,B,C,E,D,A,E,B
210056786025,D,A,E,E,E,B,C,C,D,A,C,C,D,E,C,B,A,D,B,A,E,C,B,C,D,A,D,A,C,A,C,D,E,C,D,D,E,A,C,A,E,C,B,C,E
210054702648,D,E,A,D,B,B,E,D,D,A,B,B,E,C,E,C,D,E,C,A,D,C,C,B,C,A,C,A,E,C,B,D,B,D,A,E,E,D,D,A,A,C,E,C,A
210056971012,B,E,B,A,C,B,E,E,D,A,C,A,C,A,D,E,D,E,A,A,B,E,B,A,D,E,A,C,D,B,D,B,A,E,E,B,C,D,A,A,C,E,C,E,B
210054726470,D,A,C,D,A,B,E,D,*,E,D,C,B,C,C,C,D,A,B,D,E,A,B,B,D,A,C,A,D,B,E,B,D,A,A,C,D,B,C,A,D,E,B,C,E
210054519710,A,A,C,A,D,C,C,A,D,A,C,A,D,B,C,B,A,D,E,A,A,E,C,A,D,B,D,A,E,C,E,E,D,C,A,A,A,D,B,D,B,D,B,*,A
210055226915,B,A,D,B,C,.,C,B,D,B,D,B,C,A,C,E,B,C,C,A,B,E,D,B,B,D,A,D,E,C,D,A,E,C,B,D,C,A,B,D,E,B,C,B,C
